"Category","RelativePath","Line","Text"
"REVIEW_REQUIRED",".\_LOCAL_CUSTODY_AND_RECEIPTS\ROOT_LEGACY_RESIDUE_PHASE2_20260603_234817\PARKED_PACKAGES_PENDING_REVIEW\HOUSE_DOCK_CONTROL_ROOM_SAVE_PACKET_V1\98_SOURCE_RAW\FINAL_RAW_PROGRESS.txt","11206","`PARK_REQUIRED` or `REVIEW_REQUIRED`"
"REVIEW_REQUIRED",".\_LOCAL_CUSTODY_AND_RECEIPTS\ROOT_LEGACY_RESIDUE_PHASE2_20260603_234817\PARKED_PACKAGES_PENDING_REVIEW\HOUSE_DOCK_CONTROL_ROOM_SAVE_PACKET_V1\98_SOURCE_RAW\FINAL_RAW_PROGRESS.txt","11446","  REVIEW_REQUIRED or MERGE_WITH_EXISTING"
"REVIEW_REQUIRED",".\_LOCAL_CUSTODY_AND_RECEIPTS\ROOT_LEGACY_RESIDUE_PHASE2_20260603_234817\PARKED_PACKAGES_PENDING_REVIEW\HOUSE_DOCK_CONTROL_ROOM_SAVE_PACKET_V1\98_SOURCE_RAW\FINAL_RAW_PROGRESS.txt","11786","REVIEW_REQUIRED"
"REVIEW_REQUIRED",".\_LOCAL_CUSTODY_AND_RECEIPTS\ROOT_LEGACY_RESIDUE_PHASE2_20260603_234817\PARKED_PACKAGES_PENDING_REVIEW\HOUSE_DOCK_CONTROL_ROOM_SAVE_PACKET_V1\98_SOURCE_RAW\FINAL_RAW_PROGRESS.txt","11924","REVIEW_REQUIRED"
"REVIEW_REQUIRED",".\_LOCAL_CUSTODY_AND_RECEIPTS\ROOT_LEGACY_RESIDUE_PHASE2_20260603_234817\PARKED_PACKAGES_PENDING_REVIEW\HOUSE_DOCK_CONTROL_ROOM_SAVE_PACKET_V1\98_SOURCE_RAW\FINAL_RAW_PROGRESS.txt","12399","Expected: REVIEW_REQUIRED"
"REVIEW_REQUIRED",".\_LOCAL_CUSTODY_AND_RECEIPTS\ROOT_LEGACY_RESIDUE_PHASE2_20260603_234817\PARKED_PACKAGES_PENDING_REVIEW\HOUSE_DOCK_CONTROL_ROOM_SAVE_PACKET_V1\98_SOURCE_RAW\FINAL_RAW_PROGRESS.txt","12402","Expected: REVIEW_REQUIRED"
"REVIEW_REQUIRED",".\_LOCAL_CUSTODY_AND_RECEIPTS\ROOT_LEGACY_RESIDUE_PHASE2_20260603_234817\PARKED_PACKAGES_PENDING_REVIEW\HOUSE_DOCK_CONTROL_ROOM_SAVE_PACKET_V1\98_SOURCE_RAW\FINAL_RAW_PROGRESS.txt","12438","Decision: REVIEW_REQUIRED or MERGE_WITH_EXISTING"
"REVIEW_REQUIRED",".\_LOCAL_CUSTODY_AND_RECEIPTS\ROOT_LEGACY_RESIDUE_PHASE2_20260603_234817\PARKED_PACKAGES_PENDING_REVIEW\HOUSE_DOCK_CONTROL_ROOM_SAVE_PACKET_V1\98_SOURCE_RAW\FINAL_RAW_PROGRESS.txt","12566","EDGE_DUPLICATE_TOOL_REQUEST                 REVIEW_REQUIRED or MERGE_WITH_EXISTING"
"REVIEW_REQUIRED",".\_LOCAL_CUSTODY_AND_RECEIPTS\ROOT_LEGACY_RESIDUE_PHASE2_20260603_234817\PARKED_PACKAGES_PENDING_REVIEW\HOUSE_DOCK_CONTROL_ROOM_SAVE_PACKET_V1\98_SOURCE_RAW\FINAL_RAW_PROGRESS.txt","15080","REVIEW_REQUIRED"
"REVIEW_REQUIRED",".\_LOCAL_CUSTODY_AND_RECEIPTS\ROOT_LEGACY_RESIDUE_PHASE2_20260603_234817\PARKED_PACKAGES_PENDING_REVIEW\HOUSE_DOCK_CONTROL_ROOM_SAVE_PACKET_V1\98_SOURCE_RAW\FINAL_RAW_PROGRESS.txt","15672","Decision: REVIEW_REQUIRED"
"REVIEW_REQUIRED",".\_LOCAL_CUSTODY_AND_RECEIPTS\ROOT_LEGACY_RESIDUE_PHASE2_20260603_234817\PARKED_PACKAGES_PENDING_REVIEW\HOUSE_DOCK_CONTROL_ROOM_SAVE_PACKET_V1\98_SOURCE_RAW\FINAL_RAW_PROGRESS.txt","18698","REVIEW_REQUIRED"
"REVIEW_REQUIRED",".\_LOCAL_CUSTODY_AND_RECEIPTS\ROOT_LEGACY_RESIDUE_PHASE2_20260603_234817\PARKED_PACKAGES_PENDING_REVIEW\HOUSE_DOCK_CONTROL_ROOM_SAVE_PACKET_V1\98_SOURCE_RAW\FINAL_RAW_PROGRESS.txt","22803","REVIEW_REQUIRED"
"REVIEW_REQUIRED",".\_LOCAL_CUSTODY_AND_RECEIPTS\ROOT_LEGACY_RESIDUE_PHASE2_20260603_234817\PARKED_PACKAGES_PENDING_REVIEW\HOUSE_DOCK_CONTROL_ROOM_SAVE_PACKET_V1\06_MEMORY_SEARCH_GROWTH\HOUSE_DOCK_SCENT_SEARCH_TRACEABILITY_V1.md","96","- REVIEW_REQUIRED"
"REVIEW_REQUIRED",".\_LOCAL_CUSTODY_AND_RECEIPTS\ROOT_LEGACY_RESIDUE_PHASE2_20260603_234817\PARKED_PACKAGES_PENDING_REVIEW\HOUSE_DOCK_CONTROL_ROOM_SAVE_PACKET_V1\04_KERNEL_PROOF\HOUSE_DOCK_KERNEL_OPERATING_CONTRACT_V1.md","151","- REVIEW_REQUIRED"
"REVIEW_REQUIRED",".\_LOCAL_CUSTODY_AND_RECEIPTS\ROOT_LEGACY_RESIDUE_PHASE2_20260603_234817\PARKED_PACKAGES_PENDING_REVIEW\HELPER_CONTEXT_AUTHORITY_PROOF_RESEARCH_PACK_20260531\01_CURRENT_ACCEPTED_BATCHES\BATCH_02_AUTHORITY_POWER_AND_CAPABILITY_V3_SPECIAL_WALLS_RUN_20260531.md","354","Decision: ALLOW / DENY / NEEDS_REVIEW / BREAK_GLASS_CONTAIN_ONLY"
"REVIEW_REQUIRED",".\_LOCAL_CUSTODY_N_RECEIPTS\RECYCLE_BIN_RECOVERY_20260604_203541\RECOVERED_ITEMS\ITEM_0046__HELPER CAPABILITY BOUNDARIES_V1.8.2.txt\HELPER CAPABILITY BOUNDARIES_V1.8.2.txt","440","Verdicts: CAPABILITY_REGISTERED, CAPABILITY_UNKNOWN, CAPABILITY_STALE, CAPABILITY_BLOCKED, REVIEW_REQUIRED."
"REVIEW_REQUIRED",".\_LOCAL_CUSTODY_N_RECEIPTS\RECYCLE_BIN_RECOVERY_20260604_203541\RECOVERED_ITEMS\ITEM_0046__HELPER CAPABILITY BOUNDARIES_V1.8.2.txt\HELPER CAPABILITY BOUNDARIES_V1.8.2.txt","782","Expected: CAPABILITY_UNKNOWN / REVIEW_REQUIRED."
"REVIEW_REQUIRED",".\_LOCAL_CUSTODY_N_RECEIPTS\RECYCLE_BIN_RECOVERY_20260604_203541\RECOVERED_ITEMS\ITEM_0045__ff.txt\ff.txt","440","Verdicts: CAPABILITY_REGISTERED, CAPABILITY_UNKNOWN, CAPABILITY_STALE, CAPABILITY_BLOCKED, REVIEW_REQUIRED."
"REVIEW_REQUIRED",".\_LOCAL_CUSTODY_N_RECEIPTS\RECYCLE_BIN_RECOVERY_20260604_203541\RECOVERED_ITEMS\ITEM_0045__ff.txt\ff.txt","782","Expected: CAPABILITY_UNKNOWN / REVIEW_REQUIRED."
"REVIEW_REQUIRED",".\Jxhnny_Kl33N_Seedz\_MERGE_AUDIT\duplicates.tsv","1084","""123_ROOT""	""PORCH_SORTING_TABLE\NEEDS_REVIEW\CLEAN_SEED_VISUAL_MAP.html""	""C:\Users\13527\Desktop\123\PORCH_SORTING_TABLE\NEEDS_REVIEW\CLEAN_SEED_VISUAL_MAP.html""	""CleanSeedsBuild\PROOF_HISTORY\RECYCLE_BIN_QUARANTINE_2026"
"REVIEW_REQUIRED",".\_LOCAL_CUSTODY_N_RECEIPTS\RECYCLE_BIN_RECOVERY_20260604_203541\RECOVERED_ITEMS\ITEM_0015__raw progress.txt\raw progress.txt","1003","`REVIEW_REQUIRED`"
"REVIEW_REQUIRED",".\_LOCAL_CUSTODY_N_RECEIPTS\RECYCLE_BIN_RECOVERY_20260604_203541\RECOVERED_ITEMS\ITEM_0015__raw progress.txt\raw progress.txt","28274","`REVIEW_REQUIRED`"
"REVIEW_REQUIRED",".\_LOCAL_CUSTODY_N_RECEIPTS\RECYCLE_BIN_RECOVERY_20260604_203541\RECOVERED_ITEMS\ITEM_0015__raw progress.txt\raw progress.txt","28310","`REVIEW_REQUIRED`"
"REVIEW_REQUIRED",".\_LOCAL_CUSTODY_N_RECEIPTS\RECYCLE_BIN_RECOVERY_20260604_203541\RECOVERED_ITEMS\ITEM_0015__raw progress.txt\raw progress.txt","29520","`NEEDS_REVIEW`"
"REVIEW_REQUIRED",".\_LOCAL_CUSTODY_N_RECEIPTS\RECYCLE_BIN_RECOVERY_20260604_203541\RECOVERED_ITEMS\ITEM_0015__raw progress.txt\raw progress.txt","29567","`REVIEW_REQUIRED`"
"REVIEW_REQUIRED",".\_LOCAL_CUSTODY_N_RECEIPTS\RECYCLE_BIN_RECOVERY_20260604_203541\RECOVERED_ITEMS\ITEM_0015__raw progress.txt\raw progress.txt","29838","`REVIEW_REQUIRED`"
"REVIEW_REQUIRED",".\_LOCAL_CUSTODY_N_RECEIPTS\RECYCLE_BIN_RECOVERY_20260604_203541\RECOVERED_ITEMS\ITEM_0015__raw progress.txt\raw progress.txt","29914","`REVIEW_REQUIRED`"
"REVIEW_REQUIRED",".\_LOCAL_CUSTODY_N_RECEIPTS\RECYCLE_BIN_RECOVERY_20260604_203541\RECOVERED_ITEMS\ITEM_0015__raw progress.txt\raw progress.txt","29922","EXAMPLE-OLG-0001,EXAMPLE-PARK-0004,12,5,7,2,1,REVIEW_REQUIRED,Reduce to parent/source/proof/return links only,Overlink review does not prove remaining links are valuable,Stop before adding more links"
"REVIEW_REQUIRED",".\_LOCAL_CUSTODY_N_RECEIPTS\RECYCLE_BIN_RECOVERY_20260604_203541\RECOVERED_ITEMS\ITEM_0015__raw progress.txt\raw progress.txt","31679","`REVIEW_REQUIRED`"
"REVIEW_REQUIRED",".\_LOCAL_CUSTODY_N_RECEIPTS\RECYCLE_BIN_RECOVERY_20260604_203541\RECOVERED_ITEMS\ITEM_0015__raw progress.txt\raw progress.txt","31915","`REVIEW_REQUIRED`"
"REVIEW_REQUIRED",".\_LOCAL_CUSTODY_N_RECEIPTS\RECYCLE_BIN_RECOVERY_20260604_203541\RECOVERED_ITEMS\ITEM_0015__raw progress.txt\raw progress.txt","32003","EDGE-PARK-001,EDGE_AMBIGUOUS_OBJECT_TYPE,EDGE,Ambiguous object type should require review not pass,ObjectType=UNKNOWN_OBJECT but otherwise strong row,REVIEW_REQUIRED,REVIEW_OBJECT_TYPE_REQUIRED,Review decision needed,Doe"
"REVIEW_REQUIRED",".\_LOCAL_CUSTODY_N_RECEIPTS\RECYCLE_BIN_RECOVERY_20260604_203541\RECOVERED_ITEMS\ITEM_0015__raw progress.txt\raw progress.txt","32005","EDGE-PARK-003,EDGE_DUPLICATE_CONCEPT,EDGE,A duplicate may merge or link but should not create uncontrolled copy,Name/meaning matches existing ParkId,REVIEW_REQUIRED,REVIEW_DUPLICATE_OR_MERGE,Duplicate comparison,Does not"
"REVIEW_REQUIRED",".\_LOCAL_CUSTODY_N_RECEIPTS\RECYCLE_BIN_RECOVERY_20260604_203541\RECOVERED_ITEMS\ITEM_0015__raw progress.txt\raw progress.txt","32007","EDGE-PARK-005,EDGE_SOURCE_HASH_MISSING_FILE_BASED,EDGE,File source without hash may park as incomplete but cannot adopt,SourceClass=FILE SourceHash blank,REVIEW_REQUIRED,REVIEW_CUSTODY_INCOMPLETE,Custody warning,Does not"
"REVIEW_REQUIRED",".\_LOCAL_CUSTODY_N_RECEIPTS\RECYCLE_BIN_RECOVERY_20260604_203541\RECOVERED_ITEMS\ITEM_0015__raw progress.txt\raw progress.txt","32008","EDGE-PARK-006,EDGE_RETURN_TRIGGER_FIRED_BUT_PROOF_MISSING,EDGE,Triggered return without proof opens review only,ReturnTriggerStatus=TRIGGERED ProofStatus=NOT_STARTED,REVIEW_REQUIRED,REVIEW_TRIGGERED_PROOF_MISSING,Review-"
"REVIEW_REQUIRED",".\_LOCAL_CUSTODY_N_RECEIPTS\RECYCLE_BIN_RECOVERY_20260604_203541\RECOVERED_ITEMS\ITEM_0015__raw progress.txt\raw progress.txt","32010","EDGE-PARK-008,EDGE_STALE_PARKED_ITEM,EDGE,Old parked item needs review/retire not silent live carry,LastReviewUtc old and ReturnTrigger dormant,REVIEW_REQUIRED,REVIEW_STALENESS_REQUIRED,Staleness review,Does not prove it"
"REVIEW_REQUIRED",".\_LOCAL_CUSTODY_N_RECEIPTS\RECYCLE_BIN_RECOVERY_20260604_203541\RECOVERED_ITEMS\ITEM_0015__raw progress.txt\raw progress.txt","33152","* REVIEW_REQUIRED"
"REVIEW_REQUIRED",".\Jxhnny_Kl33N_Seedz\MULE_LOCAL_ONLY\TOP_SECRET_IDEA_CELL_LOCAL_ONLY_20260524_001305\EVIDENCE\GIT_HELD_LOCAL_ONLY_WASH_EVIDENCE_20260524_090000\COMMAND_CENTER__RECEIPTS__HOUSE_FILE_INTEGRITY_MANIFEST_20260524_042108.csv","1829","""PORCH_SORTING_TABLE\NEEDS_REVIEW\JOJI_88_ONE_CLEAN_SHEET_20260516.xlsx"",""46748"",""2026-05-17T00:27:27.8727066Z"",""983887E75A2C52C0C8C4684BFDE1A5D3AA7D469F77505E84B15F843C674CE50B"""
"REVIEW_REQUIRED",".\Jxhnny_Kl33N_Seedz\MULE_LOCAL_ONLY\TOP_SECRET_IDEA_CELL_LOCAL_ONLY_20260524_001305\EVIDENCE\GIT_HELD_LOCAL_ONLY_WASH_EVIDENCE_20260524_090000\COMMAND_CENTER__RECEIPTS__HOUSE_FILE_INTEGRITY_MANIFEST_20260524_042108.csv","1830","""PORCH_SORTING_TABLE\NEEDS_REVIEW\Mr.Kleen.lnk"",""2531"",""2026-05-17T22:19:38.5226136Z"",""B0EC6D4991CA11006BF88448A229CFFE3CBBFF92FE2CACA0C9F0BEA1B2EDD626"""
"REVIEW_REQUIRED",".\Jxhnny_Kl33N_Seedz\MULE_LOCAL_ONLY\TOP_SECRET_IDEA_CELL_LOCAL_ONLY_20260524_001305\EVIDENCE\GIT_HELD_LOCAL_ONLY_WASH_EVIDENCE_20260524_090000\COMMAND_CENTER__RECEIPTS__HOUSE_FILE_INTEGRITY_MANIFEST_20260524_042108.csv","1831","""PORCH_SORTING_TABLE\NEEDS_REVIEW\pwsh.profile.dsc.resource.json"",""5024"",""2026-04-21T00:25:10.0000000Z"",""378030311FCDD7A8D6C401142275BAEB6C031307EC2E12F51399B84851906380"""
"REVIEW_REQUIRED",".\Jxhnny_Kl33N_Seedz\MULE_LOCAL_ONLY\TOP_SECRET_IDEA_CELL_LOCAL_ONLY_20260524_001305\EVIDENCE\GIT_HELD_LOCAL_ONLY_WASH_EVIDENCE_20260524_090000\COMMAND_CENTER__RECEIPTS__HOUSE_FILE_INTEGRITY_MANIFEST_20260524_042108.csv","1832","""PORCH_SORTING_TABLE\NEEDS_REVIEW\resources.arsc"",""2024232"",""1981-01-01T05:01:02.0000000Z"",""F849A2C8DD688D1BC37C9B35E82DB8629BB9BDCCA06971ED2CEA1355FD42CBDC"""
"REVIEW_REQUIRED",".\Jxhnny_Kl33N_Seedz\MULE_LOCAL_ONLY\TOP_SECRET_IDEA_CELL_LOCAL_ONLY_20260524_001305\EVIDENCE\GIT_HELD_LOCAL_ONLY_WASH_EVIDENCE_20260524_090000\COMMAND_CENTER__RECEIPTS__HOUSE_FILE_INTEGRITY_MANIFEST_20260524_042108.csv","1833","""PORCH_SORTING_TABLE\NEEDS_REVIEW\System.Diagnostics.DiagnosticSource.dll"",""502024"",""2026-04-21T00:25:10.0000000Z"",""C16E9BBD5D4825EAC549ED648D47C4CD645144D69E359831B5335F24BAA5C166"""
"REVIEW_REQUIRED",".\Jxhnny_Kl33N_Seedz\MULE_LOCAL_ONLY\TOP_SECRET_IDEA_CELL_LOCAL_ONLY_20260524_001305\EVIDENCE\GIT_HELD_LOCAL_ONLY_WASH_EVIDENCE_20260524_090000\COMMAND_CENTER__RECEIPTS__HOUSE_FILE_INTEGRITY_MANIFEST_20260524_042108.csv","1834","""PORCH_SORTING_TABLE\NEEDS_REVIEW\System.Diagnostics.TraceSource.dll"",""141624"",""2026-04-21T00:25:10.0000000Z"",""3998FB3DD9AB7C6C161F73B9C3512FB0BB72BD8461EBB01D3F0FFD10955A3162"""
"REVIEW_REQUIRED",".\Jxhnny_Kl33N_Seedz\MULE_LOCAL_ONLY\TOP_SECRET_IDEA_CELL_LOCAL_ONLY_20260524_001305\EVIDENCE\GIT_HELD_LOCAL_ONLY_WASH_EVIDENCE_20260524_090000\COMMAND_CENTER__RECEIPTS__HOUSE_FILE_INTEGRITY_MANIFEST_20260524_042108.csv","1835","""PORCH_SORTING_TABLE\NEEDS_REVIEW\System.IO.FileSystem.Watcher.dll"",""88336"",""2026-04-21T00:25:10.0000000Z"",""E64066BE9F484246F4634C36BA61BC67FA050D8A3804B6D74AA0907C680C4D3F"""
"REVIEW_REQUIRED",".\Jxhnny_Kl33N_Seedz\MULE_LOCAL_ONLY\TOP_SECRET_IDEA_CELL_LOCAL_ONLY_20260524_001305\EVIDENCE\GIT_HELD_LOCAL_ONLY_WASH_EVIDENCE_20260524_090000\COMMAND_CENTER__RECEIPTS__HOUSE_FILE_INTEGRITY_MANIFEST_20260524_042108.csv","1836","""PORCH_SORTING_TABLE\NEEDS_REVIEW\System.Resources.Extensions.dll"",""194832"",""2026-04-21T00:25:10.0000000Z"",""7ED1AB5F3A05A22F6CE56E19F94B339161A6C016EFD1ED489C75D9879CC06324"""
"REVIEW_REQUIRED",".\Jxhnny_Kl33N_Seedz\MULE_LOCAL_ONLY\TOP_SECRET_IDEA_CELL_LOCAL_ONLY_20260524_001305\EVIDENCE\GIT_HELD_LOCAL_ONLY_WASH_EVIDENCE_20260524_090000\COMMAND_CENTER__RECEIPTS__HOUSE_FILE_INTEGRITY_MANIFEST_20260524_042108.csv","1837","""PORCH_SORTING_TABLE\NEEDS_REVIEW\System.Resources.Reader.dll"",""15632"",""2026-04-21T00:25:10.0000000Z"",""2ADCBC59EC9AF701BD5D1E1B010F1741F96E0399E62CFA1AC9CBA100A75DD017"""
"REVIEW_REQUIRED",".\Jxhnny_Kl33N_Seedz\MULE_LOCAL_ONLY\TOP_SECRET_IDEA_CELL_LOCAL_ONLY_20260524_001305\EVIDENCE\GIT_HELD_LOCAL_ONLY_WASH_EVIDENCE_20260524_090000\COMMAND_CENTER__RECEIPTS__HOUSE_FILE_INTEGRITY_MANIFEST_20260524_042108.csv","1838","""PORCH_SORTING_TABLE\NEEDS_REVIEW\System.Resources.ResourceManager.dll"",""16184"",""2026-04-21T00:25:10.0000000Z"",""B78331FDE1A493FA4B8B1B385CADF95C6EC0452AF62F0C32167FE6757CCB9ADC"""
"REVIEW_REQUIRED",".\Jxhnny_Kl33N_Seedz\MULE_LOCAL_ONLY\TOP_SECRET_IDEA_CELL_LOCAL_ONLY_20260524_001305\EVIDENCE\GIT_HELD_LOCAL_ONLY_WASH_EVIDENCE_20260524_090000\COMMAND_CENTER__RECEIPTS__HOUSE_FILE_INTEGRITY_MANIFEST_20260524_042108.csv","1839","""PORCH_SORTING_TABLE\NEEDS_REVIEW\System.Resources.Writer.dll"",""51464"",""2026-04-21T00:25:10.0000000Z"",""BAE52E4DDD766BCF3ECC1EF4C7D42AD312FD9578C9968FAB1C5C3BB5A8DDC683"""
"REVIEW_REQUIRED",".\_MISC_DRAWER\READ_REPORTS\SOLUTION_TO_CONCEPT_PROPAGATION_LEDGER_V0.1_20260527_211808.csv","1069","""Role Term vs Identity Takeover Guard"",""ROPE_CONTEXT_WATCH"",""C:\Users\13527\Downloads\Nero\PROOF_HISTORY\DESKTOP_TOP_LEVEL_CLASSIFICATION_NO_ACTION_20260510_003534.txt"",""30"",""NEEDS_REVIEW possible project/proof material:"
"REVIEW_REQUIRED",".\_MISC_DRAWER\READ_REPORTS\SOLUTION_TO_CONCEPT_PROPAGATION_LEDGER_V0.1_20260527_211808.csv","1070","""Role Term vs Identity Takeover Guard"",""ROPE_CONTEXT_WATCH"",""C:\Users\13527\Downloads\Nero\PROOF_HISTORY\DESKTOP_TOP_LEVEL_CLASSIFICATION_NO_ACTION_20260510_003534.txt"",""31"",""NEEDS_REVIEW possible project/proof material:"
"REVIEW_REQUIRED",".\_MISC_DRAWER\READ_REPORTS\SOLUTION_TO_CONCEPT_PROPAGATION_LEDGER_V0.1_20260527_211808.csv","1071","""Role Term vs Identity Takeover Guard"",""ROPE_CONTEXT_WATCH"",""C:\Users\13527\Downloads\Nero\PROOF_HISTORY\DESKTOP_TOP_LEVEL_CLASSIFICATION_NO_ACTION_20260510_003534.txt"",""32"",""NEEDS_REVIEW possible project/proof material:"
"REVIEW_REQUIRED",".\_MISC_DRAWER\READ_REPORTS\SOLUTION_TO_CONCEPT_PROPAGATION_LEDGER_V0.1_20260527_211808.csv","1072","""Role Term vs Identity Takeover Guard"",""ROPE_CONTEXT_WATCH"",""C:\Users\13527\Downloads\Nero\PROOF_HISTORY\DESKTOP_TOP_LEVEL_CLASSIFICATION_NO_ACTION_20260510_003534.txt"",""33"",""NEEDS_REVIEW possible project/proof material:"
"REVIEW_REQUIRED",".\_MISC_DRAWER\READ_REPORTS\POWERSHELL_CODE_GATE_RUNNER_REPORT_V1.3_20260530_105415_RUN_FULL_HOUSE_GATE_WASH_SINGLE_COMMAND_SUPERVISOR_V3.ps1.md","51","OverallVerdict: REVIEW_REQUIRED"
"REVIEW_REQUIRED",".\_MISC_DRAWER\READ_REPORTS\POWERSHELL_CODE_GATE_RUNNER_REPORT_V1.3_20260530_105328_RUN_FULL_HOUSE_GATE_WASH_SINGLE_COMMAND_SUPERVISOR_V3.ps1.md","51","OverallVerdict: REVIEW_REQUIRED"
"REVIEW_REQUIRED",".\_MISC_DRAWER\READ_REPORTS\HOUSE_ODDITY_WALK_20260530\HOUSE_ODD_NAME_AND_SIZE_FLAGS_20260530_210555.csv","1006","""File"",""name signals copy/stale/temp/error/watch"",""Jxhnny_Kl33N_Seedz\PORCH_SORTING_TABLE\NEEDS_REVIEW\System.IO.FileSystem.Watcher.dll"",""88336"",""2026-04-20T20:25:10.0000000-04:00"""
"REVIEW_REQUIRED",".\_MISC_DRAWER\READ_REPORTS\HOUSE_ODDITY_WALK_20260530\HOUSE_FILE_HASH_LEDGER_20260530_210527.csv","2801","""983887E75A2C52C0C8C4684BFDE1A5D3AA7D469F77505E84B15F843C674CE50B"",""Jxhnny_Kl33N_Seedz\PORCH_SORTING_TABLE\NEEDS_REVIEW\JOJI_88_ONE_CLEAN_SHEET_20260516.xlsx"",""C:\Users\13527\Desktop\123\Jxhnny_Kl33N_Seedz\PORCH_SORTING_"
"REVIEW_REQUIRED",".\_MISC_DRAWER\READ_REPORTS\HOUSE_ODDITY_WALK_20260530\HOUSE_FILE_HASH_LEDGER_20260530_210527.csv","2802","""B0EC6D4991CA11006BF88448A229CFFE3CBBFF92FE2CACA0C9F0BEA1B2EDD626"",""Jxhnny_Kl33N_Seedz\PORCH_SORTING_TABLE\NEEDS_REVIEW\Mr.Kleen.lnk"",""C:\Users\13527\Desktop\123\Jxhnny_Kl33N_Seedz\PORCH_SORTING_TABLE\NEEDS_REVIEW\Mr.Kle"
"REVIEW_REQUIRED",".\_MISC_DRAWER\READ_REPORTS\HOUSE_ODDITY_WALK_20260530\HOUSE_FILE_HASH_LEDGER_20260530_210527.csv","2803","""378030311FCDD7A8D6C401142275BAEB6C031307EC2E12F51399B84851906380"",""Jxhnny_Kl33N_Seedz\PORCH_SORTING_TABLE\NEEDS_REVIEW\pwsh.profile.dsc.resource.json"",""C:\Users\13527\Desktop\123\Jxhnny_Kl33N_Seedz\PORCH_SORTING_TABLE\N"
"REVIEW_REQUIRED",".\_MISC_DRAWER\READ_REPORTS\HOUSE_ODDITY_WALK_20260530\HOUSE_FILE_HASH_LEDGER_20260530_210527.csv","2804","""F849A2C8DD688D1BC37C9B35E82DB8629BB9BDCCA06971ED2CEA1355FD42CBDC"",""Jxhnny_Kl33N_Seedz\PORCH_SORTING_TABLE\NEEDS_REVIEW\resources.arsc"",""C:\Users\13527\Desktop\123\Jxhnny_Kl33N_Seedz\PORCH_SORTING_TABLE\NEEDS_REVIEW\reso"
"REVIEW_REQUIRED",".\_MISC_DRAWER\READ_REPORTS\HOUSE_ODDITY_WALK_20260530\HOUSE_FILE_HASH_LEDGER_20260530_210527.csv","2805","""C16E9BBD5D4825EAC549ED648D47C4CD645144D69E359831B5335F24BAA5C166"",""Jxhnny_Kl33N_Seedz\PORCH_SORTING_TABLE\NEEDS_REVIEW\System.Diagnostics.DiagnosticSource.dll"",""C:\Users\13527\Desktop\123\Jxhnny_Kl33N_Seedz\PORCH_SORTIN"
"REVIEW_REQUIRED",".\_MISC_DRAWER\READ_REPORTS\HOUSE_ODDITY_WALK_20260530\HOUSE_FILE_HASH_LEDGER_20260530_210527.csv","2806","""3998FB3DD9AB7C6C161F73B9C3512FB0BB72BD8461EBB01D3F0FFD10955A3162"",""Jxhnny_Kl33N_Seedz\PORCH_SORTING_TABLE\NEEDS_REVIEW\System.Diagnostics.TraceSource.dll"",""C:\Users\13527\Desktop\123\Jxhnny_Kl33N_Seedz\PORCH_SORTING_TAB"
"REVIEW_REQUIRED",".\_MISC_DRAWER\READ_REPORTS\HOUSE_ODDITY_WALK_20260530\HOUSE_FILE_HASH_LEDGER_20260530_210527.csv","2807","""E64066BE9F484246F4634C36BA61BC67FA050D8A3804B6D74AA0907C680C4D3F"",""Jxhnny_Kl33N_Seedz\PORCH_SORTING_TABLE\NEEDS_REVIEW\System.IO.FileSystem.Watcher.dll"",""C:\Users\13527\Desktop\123\Jxhnny_Kl33N_Seedz\PORCH_SORTING_TABLE"
"REVIEW_REQUIRED",".\_MISC_DRAWER\READ_REPORTS\HOUSE_ODDITY_WALK_20260530\HOUSE_FILE_HASH_LEDGER_20260530_210527.csv","2808","""7ED1AB5F3A05A22F6CE56E19F94B339161A6C016EFD1ED489C75D9879CC06324"",""Jxhnny_Kl33N_Seedz\PORCH_SORTING_TABLE\NEEDS_REVIEW\System.Resources.Extensions.dll"",""C:\Users\13527\Desktop\123\Jxhnny_Kl33N_Seedz\PORCH_SORTING_TABLE\"
"REVIEW_REQUIRED",".\_MISC_DRAWER\READ_REPORTS\HOUSE_ODDITY_WALK_20260530\HOUSE_FILE_HASH_LEDGER_20260530_210527.csv","2809","""2ADCBC59EC9AF701BD5D1E1B010F1741F96E0399E62CFA1AC9CBA100A75DD017"",""Jxhnny_Kl33N_Seedz\PORCH_SORTING_TABLE\NEEDS_REVIEW\System.Resources.Reader.dll"",""C:\Users\13527\Desktop\123\Jxhnny_Kl33N_Seedz\PORCH_SORTING_TABLE\NEED"
"REVIEW_REQUIRED",".\_MISC_DRAWER\READ_REPORTS\HOUSE_ODDITY_WALK_20260530\HOUSE_FILE_HASH_LEDGER_20260530_210527.csv","2810","""B78331FDE1A493FA4B8B1B385CADF95C6EC0452AF62F0C32167FE6757CCB9ADC"",""Jxhnny_Kl33N_Seedz\PORCH_SORTING_TABLE\NEEDS_REVIEW\System.Resources.ResourceManager.dll"",""C:\Users\13527\Desktop\123\Jxhnny_Kl33N_Seedz\PORCH_SORTING_T"
